id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description
101821,mazda,Mazda CX-60,black,03/2023,2023,40000-50000 EUR,147.0,200.0,Automatic,Diesel,5 l/100 km,128 g/km,3000.0,3.3D Homura 2WD DA-P PRE-COM-P
246859,volkswagen,Volkswagen Tiguan,white,06/2023,2023,40000-50000 EUR,110.0,150.0,Automatic,Petrol,7 l/100 km,157 g/km,20.0,1.5 TSI DSG R-Line/Kamera/Matrix/Navi/AHK
94849,land-rover,Land Rover Range Rover Velar,black,08/2018,2018,40000-50000 EUR,221.0,300.0,Automatic,Diesel,"6,4 l/100 km",167 g/km,98000.0,R-Dynamic SE/MATRIX/BLACKPACK
21690,audi,Audi A5,white,07/2022,2022,40000-50000 EUR,120.0,163.0,Automatic,Diesel,"4,6 l/100 km",118 g/km,5800.0,"Cabrio 35 TDI S LINE VIRTUAL,MASSAGE,KEYLESS"
176766,renault,Renault Captur,black,05/2023,2023,40000-50000 EUR,116.0,158.0,Automatic,Petrol,"5,3 l/100 km",132 g/km,5000.0,R.S. LINE TCe160 Automatik**SOFORT VERF®πGBAR**
76229,ford,Ford Ranger,white,06/2023,2023,40000-50000 EUR,151.0,205.0,Automatic,Diesel,"8,8 l/100 km",230 g/km,10.0,Wildtrak 2.0 *NEUES MODELL*NAVI*CAM*LED*
21674,audi,Audi TT,white,11/2022,2022,40000-50000 EUR,180.0,245.0,Automatic,Petrol,"9,3 l/100 km",167 g/km,10.0,S line 45 TFSI 245 quattro 2xS Nav LED Kam KeyL...
1443,aston-martin,Aston Martin DB7,blue,03/1999,1999,40000-50000 EUR,250.0,340.0,Manual,Petrol,"14,7 l/100 km",#NAME?,25484.0,"Coupe 3.2 *Handschalter,AM Serviceheft*"
70977,ford,Ford Tourneo Custom,blue,12/2020,2020,40000-50000 EUR,136.0,185.0,Automatic,Diesel,"7,3 l/100 km",192 g/km,25000.0,Tourneo Active 320L1 13
96597,land-rover,Land Rover Range Rover Evoque,black,06/2022,2022,40000-50000 EUR,147.0,200.0,Automatic,Other,"7,7 l/100 km",172 g/km,25800.0,P200 SE AWD Automatik
202390,skoda,Skoda Karoq,red,04/2023,2023,40000-50000 EUR,140.0,190.0,Automatic,Petrol,"7,5 l/100 km",171 g/km,10.0,2.0TSI DSG 4x4 Sportline Matrix DCC Navi
22124,audi,Audi A6,grey,03/2023,2023,40000-50000 EUR,150.0,204.0,Automatic,Diesel,"5,3 l/100 km",139 g/km,500.0,40 TDI S-tronic sport Matrix Pano Navi
97301,maserati,Maserati Ghibli,black,09/2016,2016,40000-50000 EUR,301.0,409.0,Automatic,Petrol,"9,7 l/100 km",226 g/km,36632.0,3.0V6 SQ4 Executive 20Zoll/H&K/KAM/DAB
166120,porsche,Porsche Cayenne,white,12/2016,2016,40000-50000 EUR,176.0,239.0,Automatic,Diesel,"6,8 l/100 km",180 g/km,70049.0,Diesel BOSE  Sitzbel®πftung
120384,mercedes-benz,Mercedes-Benz GLE 500,silver,11/2017,2017,40000-50000 EUR,335.0,455.0,Automatic,Petrol,"10,4 l/100 km",243 g/km,74500.0,4Matic|AMG-Line|Pano|Garantie|
199313,skoda,Skoda Kodiaq,grey,04/2021,2021,40000-50000 EUR,176.0,239.0,Automatic,Diesel,"7,6 l/100 km",200 g/km,122921.0,RS 2.0TDI 4x4*STANDHZG*AHK*PANO*360°„KAM*EL.KLAPPE*
40418,bmw,BMW Z4,red,03/2020,2020,40000-50000 EUR,190.0,258.0,Automatic,Petrol,"6,1 l/100 km",139 g/km,29700.0,"sDrive30i M-Sport Aut Nav LED h&k Driveass 19"""
46957,citroen,Citroen C5,grey,12/2022,2022,40000-50000 EUR,165.0,224.0,Automatic,Hybrid,,54 km Reichweite,5.0,X Hybrid 225 (Plug-In) S&S Shine ab Lager
92980,kia,Kia Sportage,black,04/2023,2023,40000-50000 EUR,195.0,265.0,Automatic,Hybrid,"1,1 l/100 km",26 g/km,50.0,SPORTAGE 1.6 T-GDI PLUG-IN HYBRID SPIRIT 4WD
37661,bmw,BMW M2,grey,01/2018,2018,40000-50000 EUR,272.0,370.0,Automatic,Petrol,"7,9 l/100 km",185 g/km,66000.0,Coupe Carbon M Driver°‰s Keyless Driving
174111,renault,Renault Espace,grey,12/2020,2020,40000-50000 EUR,165.0,224.0,Automatic,Petrol,"7,9 l/100 km",190 g/km,7039.0,1.8 TCe 225 EDC Init. Paris HUD ACC Nav
128496,mercedes-benz,Mercedes-Benz EQC 400,white,05/2022,2022,40000-50000 EUR,300.0,408.0,Automatic,Electric,,0 g/km,15300.0,"400 4Matic,DACH,KAMERA,SOUND,SPUR,NP:74.625"
235282,volkswagen,Volkswagen T6 Multivan,white,11/2017,2017,40000-50000 EUR,150.0,204.0,Automatic,Diesel,"6,9 l/100 km",#NAME?,128000.0,DSG Edition 4Motion Comfortline SD 204 PS Diesel
43461,chevrolet,Chevrolet Camaro,white,05/2018,2018,40000-50000 EUR,202.0,275.0,Automatic,Petrol,"8,1 l/100 km",184 g/km,20800.0,2.0 Turbo Cabrio Bose+ HeadUp+ MagneRide
75295,ford,Ford Kuga,red,03/2023,2023,40000-50000 EUR,165.0,224.0,Automatic,Hybrid,,88 km Reichweite,5.0,Titanium X 2.5 PHEV ACC Navi Head-Up Klima
246040,volkswagen,Volkswagen T6 Kombi,red,01/2023,2023,40000-50000 EUR,110.0,150.0,Manual,Diesel,"7,2 l/100 km",190 g/km,62.0,T6.1 Kombi DoKa Klima BF-Einzel 5-Sitze
118763,mercedes-benz,Mercedes-Benz V 220,white,01/2016,2016,40000-50000 EUR,120.0,163.0,Manual,Diesel,"6,1 l/100 km",159 g/km,153500.0,d lang LIEGEPAKET/AUFSTELLDACH/STNDHZG/AHK
39261,bmw,BMW 540,black,12/2019,2019,40000-50000 EUR,250.0,340.0,Automatic,Petrol,"7,9 l/100 km",178 g/km,47142.0,i xD Luxury Line DisplKey HUD H/K DAB Panoram
165350,porsche,Porsche Cayenne,black,10/2014,2014,40000-50000 EUR,382.0,519.0,Automatic,Petrol,"11,2 l/100 km",265 g/km,100000.0,Turbo/DE-FZG/U-FREI/SCHECKHEFT/BURMESTER
128883,mercedes-benz,Mercedes-Benz CLA 200,red,02/2023,2023,40000-50000 EUR,120.0,163.0,Automatic,Petrol,"5,9 l/100 km",139 g/km,8000.0,Coup®¶ Night S-Sitz KAM PDC SpurH Navi Vir
124059,mercedes-benz,Mercedes-Benz E 300,red,11/2019,2019,40000-50000 EUR,143.0,194.0,Automatic,Diesel Hybrid,,47 km Reichweite,98200.0,de AMG Night Distronic Pano Widescreen 360
84874,jaguar,Jaguar XE,grey,08/2019,2019,40000-50000 EUR,132.0,179.0,Automatic,Diesel,"5,4 l/100 km",142 g/km,1500.0,D180 AWD R-DYNAMIC SE APPROVED
87508,jeep,Jeep Compass,black,03/2023,2023,40000-50000 EUR,96.0,131.0,Automatic,Hybrid,"5,7 l/100 km",132 g/km,50.0,1.5l T4 48V e-Hybrid S
15634,audi,Audi Q7,black,02/2018,2018,40000-50000 EUR,200.0,272.0,Automatic,Diesel,"6,2 l/100 km",163 g/km,78706.0,"3.0TDI quattro 7-Sitze AHK+RFK+inkl.WR20""Audi"
43471,chevrolet,Chevrolet Camaro,orange,05/2018,2018,40000-50000 EUR,333.0,453.0,Manual,Petrol,"12,5 l/100 km",285 g/km,48000.0,Cabriolet 6.2 V8
16568,audi,Audi A6,beige,09/2019,2019,40000-50000 EUR,210.0,286.0,Automatic,Diesel,"5,5 l/100 km",190 g/km,45229.0,50 TDI sport *2xS-line*HD-Matrix*Pano*HuD*
37659,bmw,BMW M2,grey,03/2018,2018,40000-50000 EUR,272.0,370.0,Manual,Petrol,"8,5 l/100 km",199 g/km,38000.0,NAVI CARBON SHZ *ERST 38.000 KM*
85753,jaguar,Jaguar E-Pace,black,10/2022,2022,40000-50000 EUR,118.0,160.0,Automatic,Petrol,"6,8 l/100 km",154 g/km,15000.0,P160 SE BLACK-PACK WINTER-PAKET MERIDIAN
94151,land-rover,Land Rover Defender,white,09/2014,2014,40000-50000 EUR,90.0,122.0,Manual,Diesel,"11,1 l/100 km",294 g/km,151990.0,110 Station Wagon SE Standhzg AHK
249409,volvo,Volvo XC90,white,12/2019,2019,40000-50000 EUR,173.0,235.0,Automatic,Diesel Hybrid,"5,9 l/100 km",154 g/km,88952.0,B5 AWD INTELLISAFE+ACC+THORS-HAMMER+KAMERA+
30124,bmw,BMW M5,grey,12/2012,2012,40000-50000 EUR,412.0,560.0,Automatic,Petrol,"9,9 l/100 km",232 g/km,126600.0,M5 DKG
94808,land-rover,Land Rover Range Rover Sport,grey,12/2018,2018,40000-50000 EUR,225.0,306.0,Automatic,Diesel,7 l/100 km,185 g/km,131001.0,3.0 SDV6 HSE Dynamic Pano
125441,mercedes-benz,Mercedes-Benz E 350,grey,07/2020,2020,40000-50000 EUR,220.0,299.0,Automatic,Petrol,"6,7 l/100 km",152 g/km,30000.0,"AVANTGARDE WIDE,SPURPAKET,MASSAGE,AIRMATIC"
21911,audi,Audi A3,blue,03/2023,2023,40000-50000 EUR,110.0,150.0,Automatic,Petrol,"4,8 l/100 km",109 g/km,12.0,S line 35 TFSI 110(150) kW(PS) S tr
41253,bmw,BMW iX3,blue,02/2021,2021,40000-50000 EUR,210.0,286.0,Automatic,Electric,,450 km Reichweite,81297.0,Impressive Sport
85126,jaguar,Jaguar E-Pace,black,10/2019,2019,40000-50000 EUR,183.0,249.0,Automatic,Petrol,"8,1 l/100 km",185 g/km,16000.0,P250 AWD Aut. HSE
250743,volvo,Volvo XC60,green,01/2022,2022,40000-50000 EUR,145.0,197.0,Automatic,Diesel,"5,5 l/100 km",144 g/km,19970.0,R Design AWD B4 Diesel EU6d Panoramadach Standheiz
40216,bmw,BMW 340,blue,07/2020,2020,40000-50000 EUR,275.0,374.0,Automatic,Petrol,,#NAME?,33800.0,xDrive/M/LED/KAMERA/HUD/SHZ/WIFI/HK/R20
244947,volkswagen,Volkswagen Crafter,white,11/2022,2022,40000-50000 EUR,130.0,177.0,Manual,Diesel,"7,6 l/100 km",200 g/km,400.0,/MAN TGE 3.180 Kasten L4H3 NAV TEMP PDC
76196,ford,Ford Transit Custom,white,04/2023,2023,40000-50000 EUR,96.0,131.0,Manual,Diesel,"6,5 l/100 km",170 g/km,212.0,9 Sitze Klima*Tempomat*Bluetooth
87183,jeep,Jeep Compass,white,04/2022,2022,40000-50000 EUR,177.0,241.0,Automatic,Hybrid,,47 km Reichweite,99.0,TRAILHAWK PHEV 4Xe 240PS PREMIUM SITZPAKET
73787,ford,Ford Ranger,white,02/2021,2021,40000-50000 EUR,156.0,212.0,Automatic,Diesel,"7,8 l/100 km",203 g/km,76800.0,Doppelkabine Wildtrack 4X4 AUTOMATIK 213PS LED ...
42597,bmw,BMW 530,white,08/2022,2022,40000-50000 EUR,210.0,286.0,Automatic,Diesel,"5,9 l/100 km",156 g/km,25000.0,d Touring Luxury Line HUD Laser Leder Kamea SHZ Pa
37522,bmw,BMW 640,blue,10/2018,2018,40000-50000 EUR,235.0,320.0,Automatic,Diesel,"6,2 l/100 km",162 g/km,114596.0,d xDrive Gran Turismo Navi Leder Head-Up ACC
124575,mercedes-benz,Mercedes-Benz C 300,silver,07/2019,2019,40000-50000 EUR,180.0,245.0,Automatic,Diesel,"4,9 l/100 km",129 g/km,20000.0,d Progressive Navi-Premium/LED/Kamera
250288,volvo,Volvo XC60,grey,03/2021,2021,40000-50000 EUR,184.0,250.0,Automatic,Petrol,"8,4 l/100 km",172 g/km,41190.0,B5 MHEV Momentum Pro *AHK*Standh.*Kamera*LM
941,alfa-romeo,Alfa Romeo Giulia,grey,06/2021,2021,40000-50000 EUR,154.0,209.0,Automatic,Diesel,"4,8 l/100 km",125 g/km,16643.0,Veloce 2.2 Diesel AT8 Q4 MY21 VELOCE NAVI KAMERA A
121655,mercedes-benz,Mercedes-Benz Vito,grey,07/2018,2018,40000-50000 EUR,140.0,190.0,Automatic,Diesel,"6,6 l/100 km",174 g/km,63500.0,Tourer 119 CDI Edition 4MATIC lang/Camping
20398,audi,Audi A5,white,03/2021,2021,40000-50000 EUR,150.0,204.0,Automatic,Diesel,"6,4 l/100 km",159 g/km,21500.0,Cabrio 40 TDI quattro S line *Navi*B&O*Matrix*
249783,volvo,Volvo XC60,grey,12/2020,2020,40000-50000 EUR,173.0,235.0,Automatic,Diesel,"5,4 l/100 km",142 g/km,31684.0,B5 R Design AWD
188448,seat,SEAT Tarraco,red,04/2023,2023,40000-50000 EUR,110.0,150.0,Automatic,Petrol,"4,7 l/100 km",123 g/km,0.0,FR 1.5 TSI DSG LED Navi Kam 4xSHZ 19Z
121290,mercedes-benz,Mercedes-Benz E 400,blue,11/2018,2018,40000-50000 EUR,250.0,340.0,Automatic,Diesel,"5,7 l/100 km",150 g/km,157900.0,d 4Matic AMG-Line*Designo*HUD*Pano*Massage
83668,hyundai,Hyundai TUCSON,red,05/2023,2023,40000-50000 EUR,195.0,265.0,Automatic,Hybrid,"1,4 l/100 km",31 g/km,25.0,1.6T-GDi PHEV 4WD+AT+Prime+ECS+Ass.P+Dachlack
82536,hyundai,Hyundai TUCSON,grey,11/2022,2022,40000-50000 EUR,132.0,179.0,Automatic,Hybrid,"6,2 l/100 km",137 g/km,5100.0,1.6 T-GDI Hybrid DCT 4WD / PANO / LEDER/
42046,bmw,BMW 320,blue,05/2022,2022,40000-50000 EUR,135.0,184.0,Automatic,Petrol,"5,7 l/100 km",130 g/km,8945.0,i Touring M Sport DAB WLAN Komfortzg. Shz
47176,citroen,Citroen C5 X,white,12/2022,2022,40000-50000 EUR,,,Automatic,Hybrid,"1,3 l/100 km",29 g/km,5000.0,C5X SHINE+ PT225HYB
199084,skoda,Skoda Enyaq,blue,09/2021,2021,40000-50000 EUR,150.0,204.0,Automatic,Electric,636 km (Ort),499 km Reichweite,43500.0,iV 80 Pano Matrix kam360 Eco/Normal/Sport
112982,mercedes-benz,Mercedes-Benz S 500,black,11/2013,2013,40000-50000 EUR,335.0,455.0,Automatic,Petrol,"8,2 l/100 km",192 g/km,58000.0,L AMG Paket Pano Softclose Massage
164990,porsche,Porsche Cayenne,black,07/2011,2011,40000-50000 EUR,220.0,299.0,Automatic,Petrol,"9,9 l/100 km",235 g/km,16000.0,S Black Edition (limitiert 1/500st)
94533,land-rover,Land Rover Range Rover Velar,black,11/2017,2017,40000-50000 EUR,221.0,300.0,Automatic,Diesel,"6,6 l/100 km",173 g/km,133200.0,D300 R-Dynamic SE *BLACK*
201360,skoda,Skoda Scala,silver,05/2022,2022,40000-50000 EUR,110.0,150.0,Manual,Petrol,"5,5 l/100 km",124 g/km,21000.0,1.5 TSI Ambition LED*VIR.C*NAVI*KAM
995,alfa-romeo,Alfa Romeo Stelvio,white,10/2021,2021,40000-50000 EUR,206.0,280.0,Automatic,Petrol,"7,4 l/100 km",170 g/km,8513.0,Sportpaket DAB Xenon RFK Tempomat PDC
74989,ford,Ford Galaxy,grey,01/2023,2023,40000-50000 EUR,140.0,190.0,Automatic,Hybrid,"5,8 l/100 km",148 g/km,10.0,2.5 FHEV 190 CVT Tit 7S Nav SHZ PDC Temp
14130,audi,Audi SQ7,black,08/2017,2017,40000-50000 EUR,320.0,435.0,Automatic,Diesel,"7,6 l/100 km",199 g/km,131000.0,4.0 TDI quattro (4MB)
46929,citroen,Citroen C5 X,grey,12/2022,2022,40000-50000 EUR,133.0,181.0,Automatic,Hybrid,"6,5 l/100 km",148 g/km,100.0,Hybrid225 Plug-In Shine Pack
21723,audi,Audi Q3,orange,12/2022,2022,40000-50000 EUR,147.0,200.0,Automatic,Diesel,"5,3 l/100 km",140 g/km,5000.0,Sportback 40 TDI quattro S line+Sofort Verf®πgbar+
120144,mercedes-benz,Mercedes-Benz GLC 350,black,10/2017,2017,40000-50000 EUR,257.0,349.0,Automatic,Hybrid,,#NAME?,80000.0,COUPE AMG CARBON ELEKTRO ABSOLUTE VOLLAUSSTATTUNG
39752,bmw,BMW 330,silver,10/2019,2019,40000-50000 EUR,190.0,258.0,Automatic,Petrol,"5,8 l/100 km",131 g/km,37450.0,iA Lim. Sport Line NaviProf.LED.PDC.SHZ.HiFi
202544,skoda,Skoda Octavia,black,03/2023,2023,40000-50000 EUR,180.0,245.0,Automatic,Petrol,8 l/100 km,181 g/km,50.0,Combi RS PLUS 2.0 TSI PANO STH AHK 5J WSH
234122,volkswagen,Volkswagen T6 Multivan,red,07/2017,2017,40000-50000 EUR,150.0,204.0,Automatic,Diesel,"7,2 l/100 km",191 g/km,84035.0,2.0 TDI 4Motion Multivan Gen-Six Navi AHK LED
91422,kia,Kia Sportage,grey,09/2021,2021,40000-50000 EUR,136.0,185.0,Automatic,Diesel,"5,4 l/100 km",143 g/km,2400.0,2.0 CRDi 4WD GT Line +Kamera+Leder+AHK
15662,audi,Audi A1,black,06/2018,2018,40000-50000 EUR,60.0,82.0,Manual,Petrol,"4,4 l/100 km",97 g/km,51050.0,1.0 TFSI sport Einparkhi/Multilenk/
250108,volvo,Volvo V90,white,11/2020,2020,40000-50000 EUR,223.0,303.0,Automatic,Hybrid,"1,9 l/100 km",43 g/km,45271.0,T8 INSCRIPTION RECHARGE PANO+LUFT+AHK+360+
186635,seat,SEAT Tarraco,grey,06/2022,2022,40000-50000 EUR,140.0,190.0,Automatic,Petrol,"6,9 l/100 km",157 g/km,16000.0,Xcellence 4Drive 2.0 TSI 7Sitzer Keyless ACC Parkl
236157,volkswagen,Volkswagen Touareg,yellow,08/2018,2018,40000-50000 EUR,210.0,286.0,Automatic,Diesel,"6,6 l/100 km",216 g/km,35876.0,V6 ATMOSPHERE AHK CAM LM19 NAVI E-KLAPPE
19864,audi,Audi Q4 e-tron,grey,05/2021,2021,40000-50000 EUR,125.0,170.0,Automatic,Electric,,0 g/km,4247.0,35 e-tron S line/Matrix/Pano/ACC/SONOS/LM 21
71808,ford,Ford Tourneo Custom,silver,04/2020,2020,40000-50000 EUR,136.0,185.0,Automatic,Diesel,"7,3 l/100 km",192 g/km,45950.0,"L1 Titanium X Autom, STHZ+ACC+GARANTIE"
199773,skoda,Skoda Enyaq,silver,07/2021,2021,40000-50000 EUR,150.0,204.0,Automatic,Electric,,499 km Reichweite,57900.0,80 Suite First Edition AHK Navi LED 21''
36968,bmw,BMW X5 M,white,11/2017,2017,40000-50000 EUR,423.0,575.0,Automatic,Petrol,"11,1 l/100 km",258 g/km,127000.0,X5M
243884,volkswagen,Volkswagen Sharan,brown,04/2022,2022,40000-50000 EUR,110.0,150.0,Automatic,Petrol,"8,7 l/100 km",198 g/km,20483.0,"1.4 TSI DSG Highline, 7-Sitze Kam App-Con"
8005,audi,Audi RS4,black,05/2013,2013,40000-50000 EUR,331.0,450.0,Automatic,Petrol,"10,7 l/100 km",249 g/km,97250.0,4.2 V8 FSI quattro Avant S tronic B&O NAVI AHK
75881,ford,Ford Tourneo Custom,silver,05/2023,2023,40000-50000 EUR,110.0,150.0,Manual,Diesel Hybrid,"7,8 l/100 km",195 g/km,15.0,Titanium X L1H1 mHEV 5J*Gar.+ACC+
83578,hyundai,Hyundai TUCSON,red,03/2023,2023,40000-50000 EUR,195.0,265.0,Automatic,Hybrid,"6,6 l/100 km",35 g/km,3000.0,PHEV Prime 1.6 T-Gdi 4WD Navi Klima BT LED
42657,bmw,BMW 530,white,05/2022,2022,40000-50000 EUR,210.0,286.0,Automatic,Diesel,"4,9 l/100 km",129 g/km,14000.0,530d Touring Aut. LCI Luxury Line 44% unter UPE
242468,volkswagen,Volkswagen Golf,red,04/2021,2021,40000-50000 EUR,221.0,300.0,Automatic,Petrol,"6,6 l/100 km",151 g/km,5700.0,VIII GTI Clubsport 2.0TSI DSG Navi LED Pano
93067,kia,Kia Sportage,silver,02/2023,2023,40000-50000 EUR,132.0,179.0,Automatic,Petrol,"7,1 l/100 km",162 g/km,6000.0,SPORTAGE 1.6T 180 AWD DCT GTL SD GD DR S
83756,hyundai,Hyundai TUCSON,black,06/2023,2023,40000-50000 EUR,195.0,265.0,Automatic,Hybrid,"1,4 l/100 km",31 g/km,0.0,TUCSON 1.6 T-GDi PHEV Prime #Assist.-Paket+
242910,volkswagen,Volkswagen Arteon,black,04/2021,2021,40000-50000 EUR,235.0,320.0,Automatic,Petrol,"7,7 l/100 km",177 g/km,14319.0,Shooting Brake ' R ' 4Motion /Pano/ 20''
11075,audi,Audi RS6,white,04/2015,2015,40000-50000 EUR,412.0,560.0,Automatic,Petrol,,0 g/km,185000.0,Avant 4.0 TFSI quattro Pano LED RS Sitze 360
165251,porsche,Porsche Boxster,grey,05/2014,2014,40000-50000 EUR,195.0,265.0,Automatic,Petrol,"7,9 l/100 km",#NAME?,59900.0,Boxster PDK
153979,opel,Opel Zafira Life,silver,01/2020,2020,40000-50000 EUR,130.0,177.0,Automatic,Diesel,"5,5 l/100 km",145 g/km,29000.0,"2.0 TDI, Elegance M (L2), 7-Sitzer, AHK"
51536,dodge,Dodge RAM,red,06/2019,2019,40000-50000 EUR,295.0,401.0,Automatic,Petrol,,#NAME?,55312.0,3.6l V6*LPG*Kam*Navi*7 Sitze.TOP.
116452,mercedes-benz,Mercedes-Benz GLA 250,black,06/2015,2015,40000-50000 EUR,155.0,211.0,Automatic,Petrol,"6,4 l/100 km",#NAME?,204000.0,4Matic 7G-DCT Urban
195912,skoda,Skoda Kodiaq,grey,08/2019,2019,40000-50000 EUR,176.0,239.0,Automatic,Diesel,,#NAME?,18290.0,"RS 2.0 TDI DSG 4x4 CANTON+20""+NAVI+LED+ST"
202635,skoda,Skoda Octavia,black,02/2023,2023,40000-50000 EUR,147.0,200.0,Automatic,Diesel,"5,1 l/100 km",135 g/km,10.0,"Combi RS 2.0 TDI DSG RS, AHK, HUD, Pano, Matrix..."
210026,toyota,Toyota RAV 4,white,10/2021,2021,40000-50000 EUR,225.0,306.0,Automatic,Hybrid,"1,2 l/100 km",26 g/km,28250.0,4 Plug-in Hybrid Technik+Style Paket +WKR
129142,mercedes-benz,Mercedes-Benz CLA 200,silver,04/2023,2023,40000-50000 EUR,120.0,163.0,Automatic,Petrol,"6,5 l/100 km",147 g/km,15000.0,C ParkAss. Night Pano SpurW KAM S-Sitz Na
92057,kia,Kia Sportage,red,12/2022,2022,40000-50000 EUR,195.0,265.0,Automatic,Hybrid,"1,1 l/100 km",26 g/km,5000.0,1.6 T-GDI PHEV GT-Line Drive und Sound
84452,isuzu,Isuzu D-Max,blue,03/2023,2023,40000-50000 EUR,120.0,163.0,Automatic,Diesel,"7,4 l/100 km",194 g/km,5000.0,Double Cab 4X4 LSE A/T*Sofort Lieferbar*
202048,skoda,Skoda Superb,grey,01/2023,2023,40000-50000 EUR,140.0,190.0,Automatic,Petrol,"7,2 l/100 km",152 g/km,1560.0,"Combi Sport Line, Navi, Panoramadach, 19"""
83225,hyundai,Hyundai TUCSON,blue,05/2023,2023,40000-50000 EUR,195.0,265.0,Automatic,Hybrid,"1,4 l/100 km",31 g/km,9.0,TUCSON Plug-In-Hybrid PRIME+ECS+Assistenz-P+
97330,maserati,Maserati Levante,grey,04/2017,2017,40000-50000 EUR,202.0,275.0,Automatic,Diesel,"7,2 l/100 km",#NAME?,81350.0,Diesel Q4 Satin DarkGrey Sportpaket Pano
15790,audi,Audi Q7,black,01/2018,2018,40000-50000 EUR,200.0,272.0,Automatic,Diesel,"6,2 l/100 km",163 g/km,72000.0,3.0 TDI quattro 7 Sitze 21 Zoll 72.000 TKM
166051,porsche,Porsche Macan,silver,04/2016,2016,40000-50000 EUR,294.0,400.0,Automatic,Petrol,"9,2 l/100 km",218 g/km,63794.0,Turbo*LUFTFEDERUNG*BOSE*18-WEGE-SITZE*PDLS
42518,bmw,BMW X1,black,01/2022,2022,40000-50000 EUR,131.0,178.0,Automatic,Petrol,"6,7 l/100 km",153 g/km,21028.0,xDrive20i MSport AHK LHZ RFK ALED HUD DAB HiFi
165303,porsche,Porsche Cayman,black,06/2014,2014,40000-50000 EUR,239.0,325.0,Automatic,Petrol,"8,2 l/100 km",190 g/km,33000.0,S PDK
201490,skoda,Skoda Kodiaq,white,06/2022,2022,40000-50000 EUR,110.0,150.0,Automatic,Petrol,"5,9 l/100 km",135 g/km,1250.0,1.5 TSI Executive DSG 7 Sitze / Navi LED Sounds...
121428,mercedes-benz,Mercedes-Benz V 250,brown,11/2018,2018,40000-50000 EUR,140.0,190.0,Automatic,Diesel,"7,5 l/100 km",#NAME?,115000.0,V 250 (BlueTEC) d extralang 4Matic 7G-TRONIC Avant
163693,peugeot,Peugeot 3008,black,11/2022,2022,40000-50000 EUR,221.0,300.0,Automatic,Hybrid,"1,2 l/100 km",28 g/km,50.0,Hybrid4 300 GT
250480,volvo,Volvo XC60,black,06/2021,2021,40000-50000 EUR,145.0,197.0,Automatic,Diesel,"5,5 l/100 km",144 g/km,21332.0,B4 Autom. AWD R-Design  Navi/Keyless-Start/LED/BC
33115,bmw,BMW M4,blue,06/2015,2015,40000-50000 EUR,317.0,431.0,Manual,Petrol,"8,8 l/100 km",204 g/km,131000.0,Coupe
229232,volkswagen,Volkswagen T6 Multivan,beige,12/2015,2015,40000-50000 EUR,150.0,204.0,Manual,Diesel,"6,8 l/100 km",180 g/km,98400.0,Comfortline 2.0 TDI Tisch+AHK+2.Moto
202758,skoda,Skoda Octavia,silver,06/2023,2023,40000-50000 EUR,110.0,150.0,Automatic,Diesel,"5,1 l/100 km",137 g/km,10.0,STYLE 2.0 TDI DSG AHK STANDHEIZUNG LEDER AHK+STAND
82722,hyundai,Hyundai TUCSON,red,06/2022,2022,40000-50000 EUR,195.0,265.0,Automatic,Hybrid,"1,4 l/100 km",31 g/km,19500.0,N Line PHEV 4WD 265PS+NAVI+PDC+KAMERA
11129,audi,Audi A7,white,12/2015,2015,40000-50000 EUR,240.0,326.0,Automatic,Diesel,"6,3 l/100 km",#NAME?,127000.0,Cabriolet Attraction / 1 Jahr Garantie !
94879,land-rover,Land Rover Range Rover Sport,black,05/2018,2018,40000-50000 EUR,221.0,300.0,Automatic,Petrol,"9,6 l/100 km",218 g/km,159900.0,2.0 Si4 S FACELIFT*NEW*MODEL*
200089,skoda,Skoda Octavia,blue,08/2022,2022,40000-50000 EUR,180.0,245.0,Automatic,Petrol,"6,5 l/100 km",149 g/km,515.0,Combi 2.0 TSI DSG RS+AHK+COLUMBUS+HEADUP
186058,seat,SEAT Tarraco,white,04/2021,2021,40000-50000 EUR,147.0,200.0,Automatic,Diesel,"5,6 l/100 km",148 g/km,37576.0,4Drive FR 2.0 TDI DSG 7 Sitzer Shz LED
87507,jeep,Jeep Compass,black,02/2023,2023,40000-50000 EUR,96.0,131.0,Automatic,Hybrid,"5,8 l/100 km",133 g/km,50.0,1.5 S MHEV GSE T4 48V +Panorama/e-sitze/LEDER/LED/
87005,jeep,Jeep Compass,grey,12/2022,2022,40000-50000 EUR,177.0,241.0,Automatic,Hybrid,2 l/100 km,45 g/km,5.0,PHEV MY22+ Trailhawk 4xe Panorama/Leder
19605,audi,Audi A6,white,12/2020,2020,40000-50000 EUR,185.0,252.0,Automatic,Hybrid,,46 km Reichweite,21640.0,50 TFSI e quattro S line Navi LED LM19 PDC+ DAB...
176872,renault,Renault Trafic,silver,02/2023,2023,40000-50000 EUR,110.0,150.0,Manual,Diesel,"7,1 l/100 km",188 g/km,36.0,"III Combi 2,0 dCi L2 Equilibre 9-Sitzer"
127853,mercedes-benz,Mercedes-Benz A 220,grey,06/2022,2022,40000-50000 EUR,140.0,190.0,Automatic,Diesel,,#NAME?,3500.0,A 220 d 8G-DCT AMG Line
